Label,Volume 1,Volume 2,Volume Difference,Volume Difference (%)
1.0,20656.611818134785,17606.35086682439,3050.260951310396,14.766511459698929
2.0,1508.5555079877377,1428.7155228853226,79.83998510241508,5.2924791086350975
3.0,22688.095883518457,26554.032004266977,3865.93612074852,17.03949128475295
4.0,4965.953693270683,5961.38555431366,995.4318610429764,20.045129748025573
5.0,8405.142759144306,7985.399211734533,419.7435474097729,4.993889567825797
6.0,473.4371046423912,349.70847275853157,123.72863188385963,26.13412228796844
7.0,149.40815925598145,113.92372143268585,35.48443782329559,23.75
8.0,1099.5506720244884,908.5883684754372,190.96230354905128,17.367303609341825
9.0,133.06664183735847,359.51338320970535,226.44674137234688,170.17543859649123
10.0,100.38360700011253,118.12582591176033,17.742218911647797,17.674418604651162
11.0,3347.6765683293343,2915.326707482338,432.3498608469963,12.914923291492329
12.0,268.9346866607666,259.1297762095928,9.804910451173782,3.6458333333333335
13.0,150.80886074900627,181.62429359555244,30.815432846546173,20.43343653250774
14.0,244.65586078166962,289.47830855846405,44.822447776794434,18.3206106870229
15.0,1176.122353643179,1216.275796443224,40.15344280004501,3.4140531957125844
16.0,757.312607228756,610.2389504611492,147.07365676760674,19.420468557336623
17.0,423.4787513911724,333.83385583758354,89.64489555358887,21.168687982359426
18.0,257.26217421889305,189.56160205602646,67.70057216286659,26.31578947368421
19.0,384.2591095864773,312.82333344221115,71.43577614426613,18.59052247873633
20.0,343.1718657910824,380.52390560507774,37.35203981399536,10.884353741496598
21.0,794.1977465450764,933.800995349884,139.60324880480766,17.577895355673135
22.0,162.48137319087982,156.87856721878052,5.602805972099304,3.4482758620689653
23.0,46.6900497674942,89.17799505591393,42.48794528841972,91.0
24.0,152.67646273970604,147.07365676760674,5.602805972099304,3.669724770642202
25.0,150.34196025133133,124.66243287920952,25.67952737212181,17.080745341614907
26.0,143.3384527862072,136.801845818758,6.536606967449188,4.5602605863192185
27.0,19.142920404672623,29.88163185119629,10.738711446523666,56.09756097560975
28.0,155.4778657257557,85.44279107451439,70.0350746512413,45.04504504504504
29.0,266.6001841723919,331.49935334920883,64.89916917681694,24.34325744308231
30.0,429.54845786094666,439.35336831212044,9.804910451173782,2.282608695652174
31.0,185.35949757695198,156.41166672110558,28.947830855846405,15.617128463476071
32.0,141.93775129318237,133.06664183735847,8.871109455823898,6.25
33.0,168.55107966065407,169.017980158329,0.466900497674942,0.2770083102493075
34.0,142.87155228853226,112.05611944198608,30.815432846546173,21.568627450980394
35.0,109.72161695361137,104.11881098151207,5.602805972099304,5.1063829787234045
36.0,157.8123682141304,100.85050749778748,56.961860716342926,36.094674556213015
37.0,130.26523885130882,130.26523885130882,0.0,0.0
38.0,54.160457730293274,48.09075126051903,6.069706469774246,11.206896551724139
39.0,235.78475132584572,554.2108907401562,318.42613941431046,135.04950495049505
40.0,338.50286081433296,293.2135125398636,45.289348274469376,13.379310344827585
41.0,103.65191048383713,106.45331346988678,2.801402986049652,2.7027027027027026
42.0,27.080228865146637,108.78781595826149,81.70758709311485,301.7241379310345
43.0,14.00701493024826,170.88558214902878,156.87856721878052,1120.0
44.0,94.78080102801323,141.0039502978325,46.22314926981926,48.76847290640394
45.0,168.08417916297913,90.57869654893875,77.50548261404037,46.111111111111114
46.0,68.16747266054153,98.98290550708771,30.815432846546173,45.205479452054796
47.0,49.491452753543854,156.87856721878052,107.38711446523666,216.9811320754717
48.0,115.32442292571068,49.491452753543854,65.83297017216682,57.08502024291498
49.0,127.46383586525917,140.0701493024826,12.606313437223434,9.89010989010989
50.0,60.23016420006752,550.0087862610817,489.7786220610142,813.1782945736434
51.0,135.86804482340813,361.3809852004051,225.512940376997,165.97938144329896
52.0,539.270074814558,145.20605477690697,394.06402003765106,73.07359307359307
53.0,324.02894538640976,27.080228865146637,296.9487165212631,91.64265129682997
54.0,166.6834776699543,169.48488065600395,2.801402986049652,1.680672268907563
55.0,27.54712936282158,195.16440802812576,167.61727866530418,608.4745762711865
56.0,201.70101499557495,135.40114432573318,66.29987066984177,32.870370370370374
57.0,258.6628757119179,56.02805972099304,202.63481599092484,78.33935018050542
58.0,172.2862836420536,106.45331346988678,65.83297017216682,38.21138211382114
59.0,94.31390053033829,122.79483088850975,28.480930358171463,30.198019801980198
60.0,127.46383586525917,247.9241642653942,120.46032840013504,94.50549450549451
61.0,167.61727866530418,88.71109455823898,78.9061841070652,47.07520891364903
62.0,291.81281104683876,38.75274130702019,253.06006973981857,86.72
63.0,161.54757219552994,112.05611944198608,49.491452753543854,30.63583815028902
64.0,45.289348274469376,28.947830855846405,16.34151741862297,36.08247422680412
65.0,112.98992043733597,120.92722889780998,7.937308460474014,7.024793388429752
66.0,43.88864678144455,19.142920404672623,24.745726376771927,56.38297872340426
67.0,162.01447269320488,109.25471645593643,52.75975623726845,32.564841498559076
68.0,28.480930358171463,48.09075126051903,19.609820902347565,68.85245901639344
69.0,132.1328408420086,78.9061841070652,53.22665673494339,40.28268551236749
70.0,48.55765175819397,29.88163185119629,18.67601990699768,38.46153846153846
71.0,122.79483088850975,15.407716423273087,107.38711446523666,87.45247148288973
72.0,126.06313437223434,557.9460947215557,431.88296034932137,342.5925925925926
73.0,17.742218911647797,447.29067677259445,429.54845786094666,2421.0526315789475
74.0,498.6497315168381,175.5545871257782,323.0951443910599,64.7940074906367
75.0,455.22798523306847,21.477422893047333,433.75056234002113,95.28205128205128
76.0,141.93775129318237,25.67952737212181,116.25822392106056,81.90789473684211
77.0,19.609820902347565,32.216134339571,12.606313437223434,64.28571428571429
