Label,Volume 1,Volume 2,Volume Difference,Volume Difference (%)
77.0,26.27487164735794,32.216134339571,5.9412626922130585,22.611957051407632
78.0,9.23951530456543,19.609820902347565,10.370305597782135,112.2386321786594
79.0,39.845409750938416,68.63437315821648,28.78896340727806,72.25164350731778
80.0,8.084575891494751,59.296363204717636,51.211787313222885,633.450511202442
81.0,16.45788663625717,75.6378806233406,59.179993987083435,359.58440652220986
82.0,41.289084017276764,23.811925381422043,17.47715863585472,42.32876328412052
83.0,18.47903060913086,375.3880001306534,356.9089695215225,1931.42690799574
84.0,22.810053408145905,147.54055726528168,124.73050385713577,546.8224980682953
85.0,100.47972893714905,235.31785082817078,134.83812189102173,134.19435274886555
86.0,120.11369895935059,43.88864678144455,76.22505217790604,63.46074830623812
87.0,113.18406248092651,50.42525374889374,62.758808732032776,55.44845038815313
